original_word	synonyms	score	time_elapsed
etc.	['and so forth', 'and so on', 'etcetera', 'accrue', 'coexist', 'com', 'combine', 'comprise', 'consequent', 'derive', 'etc', 'ff', 'ibid', 'independent', 'intensifies', 'interact', 'persists', 'personal', 'standing', 'sys']	623.816775633217	0.43080997467041016
vivace	['fast', 'moderato', 'assai', 'allegro', 'appassionato', 'agitato', 'allegretto', 'cantabile', 'grazioso', 'toccata', 'accelerando', 'andante', 'maestoso', 'animato', 'lento', 'scherzando', 'mosso', 'espressivo', 'scherzo', 'fugato', 'cadenza', 'stretto', 'larghetto', 'attacca', 'marcato', 'dolente', 'sostenuto', 'pesante', 'soave', 'prestissimo', 'divertimento', 'sinfonia', 'amabile', 'arioso', 'adagio', 'pastorale', 'scalic', 'ritardando', 'fortissimo', 'giusto', 'fuoco', 'passagework', 'rallentando', 'rubato', 'spiccato', 'siciliano', 'minore', 'funebre', 'pizzicato', 'concertino', 'tenuto', 'pianissimo', 'siciliana', 'ritornello', 'diminuendo', 'leggiero', 'corrente', 'molto', 'mazurka', 'partita', 'sonatina', 'andantino', 'spirito', 'cadential', 'sonata', 'giocoso', 'fermata', 'cantilena', 'passacaglia', 'tremolando', 'romanza', 'courante', 'concerto', 'fuga', 'valse', 'movimento', 'fugal', 'mesto', 'fermo', 'chaconne', 'semplice', 'plagal', 'brillante', 'grandioso', 'cavatina', 'galop', 'quinte', 'gigue', 'sarabande', 'eroica', 'dancelike', 'accompagnato', 'guerriero', 'arietta', 'rapide', 'legato', 'parlando', 'lungo', 'popolare', 'sorge']	50.7845372436582	0.455308198928833
non-seulement	[]	49.15168291266319	0.41979169845581055
botaniquement	[]	47.78635838731144	0.4259798526763916
ordinairement	[]	43.514879957335715	0.42348694801330566
fraichement	[]	40.95973576055266	0.42923402786254883
promptement	[]	39.28790981114235	0.4501008987426758
copieusement	[]	24.77811175638371	0.4225180149078369
vulgairement	[]	19.676735806540005	0.4224581718444824
abondamment	[]	18.443857623172836	0.4240298271179199
avantageusement	[]	14.379481703172743	0.423659086227417
journellement	[]	12.136218003126713	0.43213891983032227
obligeamment	[]	10.778877831724383	0.4222230911254883
improprement	[]	10.532503481284971	0.4320058822631836
excessivement	[]	9.807260675061906	0.4276409149169922
horizontalement	[]	9.102163502345036	0.43918895721435547
moyennement	[]	8.057652936502164	0.42729997634887695
graduellement	[]	7.629754700495104	0.42961978912353516
infailliblement	[]	7.213035228273425	0.4228179454803467
transversalement	[]	7.00627059062085	0.4268827438354492
convenablement	[]	6.803323573425129	0.4253361225128174
circulairement	[]	6.467326699034631	0.42458295822143555
surabondamment	[]	6.399958712586353	0.7306492328643799
diligemment	[]	6.301497809315794	0.4286539554595947
identiquement	[]	6.143960364082899	0.42694807052612305
verticalement	[]	5.838358772105501	0.7455742359161377
habituellement	[]	5.783351394762419	0.4230031967163086
originairement	[]	5.621924516154287	0.42258191108703613
ci-dessous	['below', 'following', 'infra']	4.915168291266319	0.4256150722503662
