original_word	synonyms	score	time_elapsed
sourdement	[]	0.1063889240533835	0.7245478630065918
politiquement	[]	0.1029139089461122	0.671597957611084
brusquement	[]	0.0935955115922368	0.5980491638183594
quotidiennement	[]	0.0924599001366877	0.6338710784912109
solennellement	[]	0.0912243558141484	0.600715160369873
gravement	[]	0.0907527380219039	0.612069845199585
apparemment	['seemingly', 'apparently']	0.0675903230372156	0.6142868995666504
inversement	[]	0.0662778895801823	0.598405122756958
inconsciemment	[]	0.0662778895801823	0.5877950191497803
outre	['eccentric', 'bizarre', 'outlandish', 'freaky', 'freakish', 'unconventional', 'flaky', 'exaggerated', 'mer', 'tombe', 'kooky', 'offbeat', 'risque', 'avant', 'wacky', 'odder', 'zany', 'unorthodox', 'oddball', 'bizarrerie', 'idiosyncratic', 'esoteric', 'artier', 'grotesque', 'whacky', 'innovatory', 'transgressive', 'outrageous', 'macabre', 'divertingly', 'drole', 'bizarro', 'faddish', 'fetishistic', 'unusual', 'kitschy', 'avantgarde', 'eclectic', 'excentric', 'bizzare', 'exotic', 'faddy', 'outlandishness', 'incongruous', 'divagations', 'extravagant', 'implicative', 'dandyish', 'daring', 'disassociative', 'weirder', 'fanciful', 'iconoclastic', 'gauche', 'outlandishly', 'perverse', 'haute', 'uncommercial', 'libertinage', 'strange', 'unamusing', 'costumery', 'distrait', 'surrealist', 'traditionalistic', 'surrealistic', 'histrionic', 'artiness', 'gimmicky', 'dissonant', 'imitable', 'lurid', 'chancy', 'tawdry', 'ghastly', 'soigne', 'madcap', 'artful', 'quixotic', 'fancifulness', 'epicene', 'recondite', 'indecorous', 'noxiously', 'absurd', 'raffish', 'clownish', 'unfashionable', 'obscure', 'titillating', 'comicality', 'weird', 'incongruousness', 'inventive', 'imaginative', 'controverse', 'conceits', 'edgy', 'libidinous', 'anachronic']	0.0631607336323094	0.6287219524383545
ensemble	['tout ensemble', 'corps de ballet', 'supporting players', 'collectively', 'aggregate', 'collection', 'combined', 'combination', 'group', 'consolidated', 'jointly', 'assembly', 'pattern', 'joint', 'together', 'series', 'total', 'mix', 'overview', 'mission', 'performance', 'suite', 'overall', 'comprehensive', 'troop', 'general', 'portfolio', 'body', 'picture', 'totality', 'global', 'entirety', 'entire', 'regiment', 'whole', 'all', 'orchestre', 'set', 'troupe', 'large', 'dating', 'package', 'bundle', 'overarching', 'range', 'band', 'array', 'choir', 'philharmonic', 'orchestra', 'omnibus', 'cyl', 'missions', 'wider', 'quartet', 'sextet', 'quintet', 'outfit', 'soloists', 'soloist', 'soloistic', 'choral', 'musical', 'orchestral', 'septet', 'instrumentalists', 'trio', 'concert', 'outfits', 'getup', 'repertoire', 'chorale', 'instrumentarium', 'improvisation', 'sextets', 'accompaniment', 'accompanimental', 'rehearsal', 'costume', 'wardrobe', 'repertory', 'percussion', 'concertino', 'quintets', 'sinfonietta', 'improvisational', 'violinistic', 'choreography', 'jazz', 'duet', 'attire', 'recitalists', 'handbell', 'orchestrion', 'choirs', 'percussionist', 'improv', 'symphony', 'baroque', 'bassoon']	0.0607117525169047	0.626115083694458
insensiblement	[]	0.0600582635785229	0.602607250213623
